season,team_id,team_name,player_id,Name,position_code,POS,G,GS,GO,airOuts,R,2B,3B,HR,K,BB,IBB,H,HBP,AVG,AB,OBP,SLG,OPS,CS,SB,SB%,GIDP,numP,ERA,IP,W,L,SV,SVOpp,HLD,BS,ER,WHIP,BF,Outs,GPitched,CG,SHO,Str,Str%,HBP.1,BK,WP,pickOffs,TB,GO/FO,W%,P/IP,GF,K/BB,K/9,BB/9,H/9,R/9,HR/9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,SF,team,QS,IP_corrected,1B,BABIP
2024,528.0,Rieleros de Aguascalientes,654034,Wilfredo Ramirez,1,RP,7,0,4,5.0,2,0,0,0,5,3,0,6,0,0.3,20,0.391,0.3,0.6910000000000001,0,0,,1,95,3.6,5.0,0,0,0,0,0,0,2,1.8,23,15,7.0,0,0.0,57,0.6,0.0,1,1,0.0,6,0.8,,19.0,5.0,1.6666666666666667,9.0,5.4,10.8,3.6,0.0,6.0,2.0,0.0,0.0,0,AGS,0,5.0,6,0.4
2024,528.0,Rieleros de Aguascalientes,664573,Oddy Nunez,1,RP,35,0,77,24.0,25,4,0,1,28,30,0,41,2,0.246,167,0.361,0.287,0.6479999999999999,0,3,100.0,12,741,3.7720588235294117,45.1,4,1,0,2,7,2,19,1.5661764705882353,202,136,35.0,0,0.0,435,0.5870445344129555,2.0,0,2,0.0,48,3.21,0.8,16.345588235294116,0.0,0.9333333333333333,5.5588235294117645,5.955882352941176,8.13970588235294,4.963235294117647,0.19852941176470587,25.0,7.0,0.0,0.0,3,AGS,0,45.333333333333336,36,0.284
2024,528.0,Rieleros de Aguascalientes,500724,JC Ramírez,1,SP,14,14,72,82.0,36,15,2,8,46,28,0,79,5,0.288,274,0.36,0.445,0.8049999999999999,8,11,57.9,7,1100,4.0,72.0,6,3,0,0,0,0,32,1.4861111111111112,312,216,14.0,0,0.0,697,0.6336363636363637,5.0,1,6,1.0,122,0.88,0.667,15.277777777777779,0.0,1.6428571428571428,5.75,3.5,9.875,4.5,1.0,0.0,0.0,0.0,1.0,4,AGS,5,72.0,54,0.317
2024,528.0,Rieleros de Aguascalientes,600914,Ulises Joaquin,1,"SP, RP",33,5,59,60.0,30,10,0,10,43,19,1,75,3,0.325,231,0.379,0.498,0.877,7,2,22.2,8,952,4.05,60.0,5,1,0,0,3,0,27,1.5666666666666667,259,180,33.0,0,0.0,617,0.648109243697479,3.0,0,1,0.0,115,0.98,0.833,15.866666666666667,2.0,2.263157894736842,6.45,2.85,11.25,4.5,1.5,32.0,6.0,0.0,3.0,3,AGS,0,60.0,55,0.359
2024,528.0,Rieleros de Aguascalientes,666212,Greg Veliz,1,RP,29,0,43,23.0,18,6,0,4,26,16,2,36,1,0.286,126,0.371,0.429,0.8,4,2,33.3,3,582,4.544554455445545,33.2,3,2,1,1,4,0,17,1.5445544554455446,145,101,29.0,0,0.0,363,0.6237113402061856,1.0,1,1,1.0,54,1.87,0.6,17.28712871287129,5.0,1.625,6.950495049504951,4.2772277227722775,9.623762376237625,4.811881188118813,1.0693069306930694,20.0,6.0,0.0,2.0,0,AGS,0,33.666666666666664,26,0.333
2024,528.0,Rieleros de Aguascalientes,663723,Derek West,1,SP,16,16,69,83.0,45,15,3,11,59,35,0,76,2,0.269,283,0.351,0.459,0.81,4,0,0.0,8,1324,5.178082191780822,73.0,6,2,0,0,0,0,42,1.5205479452054795,325,219,16.0,0,0.0,784,0.5921450151057401,2.0,0,6,0.0,130,0.83,0.75,18.136986301369863,0.0,1.6857142857142857,7.273972602739726,4.315068493150685,9.36986301369863,5.5479452054794525,1.356164383561644,0.0,0.0,1.0,2.0,2,AGS,0,73.0,47,0.302
2024,528.0,Rieleros de Aguascalientes,669085,Alex Scherff,1,SP,11,11,35,65.0,30,13,2,5,34,30,0,51,4,0.28,182,0.388,0.456,0.8440000000000001,7,3,30.0,3,826,5.664335664335665,47.2,1,5,0,0,0,0,30,1.6993006993006994,219,143,11.0,0,0.0,493,0.5968523002421308,4.0,1,7,1.0,83,0.54,0.167,17.32867132867133,0.0,1.1333333333333333,6.41958041958042,5.664335664335665,9.62937062937063,5.664335664335665,0.9440559440559441,0.0,0.0,0.0,0.0,3,AGS,1,47.666666666666664,31,0.315
2024,528.0,Rieleros de Aguascalientes,663506,Yaya Chentouf,1,RP,14,0,16,13.0,8,2,1,1,5,7,0,10,1,0.233,43,0.353,0.395,0.748,0,0,,1,194,6.171428571428572,11.2,0,0,0,0,1,0,8,1.4571428571428573,52,35,14.0,0,0.0,112,0.5773195876288659,1.0,0,0,0.0,17,1.23,,16.62857142857143,2.0,0.7142857142857143,3.857142857142857,5.4,7.714285714285714,6.171428571428572,0.7714285714285715,14.0,3.0,0.0,1.0,0,AGS,0,11.666666666666666,6,0.243
2024,528.0,Rieleros de Aguascalientes,666015,Francisco Villegas,1,RP,44,0,31,26.0,20,3,1,3,22,17,1,29,6,0.274,106,0.403,0.406,0.809,1,7,87.5,2,492,6.506024096385542,27.2,2,4,1,2,11,1,20,1.6626506024096386,131,83,44.0,0,0.0,284,0.5772357723577236,6.0,0,5,0.0,43,1.19,0.333,17.783132530120483,5.0,1.2941176470588236,7.156626506024096,5.53012048192771,9.433734939759036,6.506024096385542,0.9759036144578312,43.0,12.0,0.0,2.0,0,AGS,0,27.666666666666668,22,0.321
2024,528.0,Rieleros de Aguascalientes,607895,Fernando Perez,1,SP,9,9,25,22.0,23,9,2,3,31,26,1,33,2,0.3,110,0.439,0.5,0.9390000000000001,2,0,0.0,3,588,7.071428571428571,28.0,1,2,0,0,0,0,22,2.107142857142857,139,84,9.0,0,0.0,324,0.5510204081632653,2.0,0,2,0.0,55,1.14,0.333,21.0,0.0,1.1923076923076923,9.964285714285714,8.357142857142858,10.607142857142858,7.392857142857143,0.9642857142857143,0.0,0.0,0.0,0.0,1,AGS,1,28.0,19,0.39
2024,528.0,Rieleros de Aguascalientes,631229,Dalton Rodriguez,1,RP,35,0,35,21.0,24,11,0,2,22,18,1,43,0,0.358,120,0.439,0.5,0.9390000000000001,4,2,33.3,6,551,7.137931034482759,29.0,2,1,0,1,8,1,23,2.103448275862069,139,87,35.0,0,0.0,322,0.5843920145190563,0.0,0,1,0.0,60,1.67,0.667,19.0,3.0,1.2222222222222223,6.827586206896552,5.586206896551724,13.344827586206897,7.448275862068965,0.6206896551724138,22.0,8.0,0.0,0.0,1,AGS,0,29.0,30,0.423
2024,528.0,Rieleros de Aguascalientes,682779,Jose Luna,1,RP,27,0,17,22.0,19,10,0,4,23,21,4,35,3,0.368,95,0.488,0.6,1.088,2,4,66.7,1,475,7.147058823529411,22.2,2,0,0,2,3,2,18,2.4705882352941173,121,68,27.0,0,0.0,268,0.5642105263157895,3.0,0,4,3.0,57,0.77,1.0,20.955882352941174,5.0,1.0952380952380953,9.13235294117647,8.338235294117647,13.897058823529411,7.544117647058823,1.588235294117647,18.0,8.0,0.0,0.0,2,AGS,0,22.666666666666668,21,0.443
2024,528.0,Rieleros de Aguascalientes,700710,Anthony Herrera,1,RP,9,0,8,14.0,8,6,0,1,8,3,0,15,0,0.333,45,0.375,0.533,0.908,0,0,,0,170,7.2,10.0,0,0,0,0,0,0,8,1.8,48,30,9.0,0,0.0,114,0.6705882352941176,0.0,0,0,0.0,24,0.57,,17.0,3.0,2.6666666666666665,7.2,2.7,13.5,7.2,0.9,6.0,1.0,0.0,0.0,0,AGS,0,10.0,8,0.389
2024,528.0,Rieleros de Aguascalientes,695411,Jesus Figueroa,1,RP,3,0,6,3.0,4,1,0,0,3,4,0,3,0,0.2,15,0.368,0.267,0.635,0,1,100.0,0,91,7.363636363636364,3.2,0,0,0,0,0,0,3,1.9090909090909092,19,11,3.0,0,0.0,50,0.5494505494505495,0.0,0,1,0.0,4,2.0,,24.81818181818182,2.0,0.75,7.363636363636364,9.818181818181818,7.363636363636364,9.818181818181818,0.0,0.0,0.0,0.0,0.0,0,AGS,0,3.6666666666666665,2,0.25
2024,528.0,Rieleros de Aguascalientes,642375,Jose Carlos Medina,1,"SP, RP",16,2,27,19.0,22,9,3,4,19,11,2,41,2,0.39,105,0.458,0.648,1.106,2,1,33.3,2,454,7.826086956521739,23.0,0,1,0,0,2,0,20,2.260869565217391,119,69,16.0,0,0.0,272,0.5991189427312775,2.0,0,5,1.0,68,1.42,0.0,19.73913043478261,0.0,1.7272727272727273,7.434782608695652,4.304347826086956,16.043478260869566,8.608695652173912,1.565217391304348,13.0,5.0,0.0,1.0,0,AGS,0,23.0,25,0.451
2024,528.0,Rieleros de Aguascalientes,675585,Jorge Gonzalez,O,RP,1,0,2,0.0,1,0,0,1,1,0,0,2,1,0.4,5,0.5,1.0,1.5,0,0,,0,30,9.0,1.0,0,0,0,0,0,0,1,2.0,6,3,1.0,0,0.0,20,0.6666666666666666,1.0,0,0,0.0,5,2.0,,30.0,1.0,inf,9.0,0.0,18.0,9.0,9.0,0.0,0.0,0.0,0.0,0,AGS,0,1.0,1,0.333
2024,528.0,Rieleros de Aguascalientes,592604,Justin O'Conner,1,RP,1,0,2,0.0,1,0,0,0,1,2,0,2,0,0.4,5,0.571,0.4,0.971,0,0,,0,24,9.0,1.0,0,0,0,0,0,0,1,4.0,7,3,1.0,0,0.0,12,0.5,0.0,0,0,0.0,2,2.0,,24.0,0.0,0.5,9.0,18.0,18.0,9.0,0.0,2.0,2.0,0.0,0.0,0,AGS,0,1.0,2,0.5
2024,528.0,Rieleros de Aguascalientes,670079,Tyler Beardsley,1,SP,8,8,45,19.0,34,15,0,5,21,18,1,47,2,0.356,132,0.441,0.583,1.024,2,1,33.3,6,570,9.580645161290322,31.0,0,4,0,0,0,0,33,2.096774193548387,152,93,8.0,0,0.0,330,0.5789473684210527,2.0,0,3,0.0,77,2.37,0.0,18.387096774193548,0.0,1.1666666666666667,6.096774193548387,5.225806451612903,13.64516129032258,9.870967741935484,1.4516129032258065,0.0,0.0,0.0,0.0,0,AGS,0,31.0,27,0.396
2024,528.0,Rieleros de Aguascalientes,660587,Leo Crawford,1,RP,3,0,3,5.0,4,0,0,2,2,1,0,5,1,0.333,15,0.412,0.733,1.145,0,0,,1,71,9.818181818181818,3.2,0,0,0,0,0,0,4,1.6363636363636365,17,11,3.0,0,0.0,46,0.647887323943662,1.0,1,0,0.0,11,0.6,,19.363636363636363,0.0,2.0,4.909090909090909,2.4545454545454546,12.272727272727273,9.818181818181818,4.909090909090909,3.0,3.0,0.0,0.0,0,AGS,0,3.6666666666666665,3,0.273
2024,528.0,Rieleros de Aguascalientes,677741,Yasel Santana,1,RP,6,0,6,8.0,9,2,0,0,8,5,1,13,1,0.371,35,0.463,0.429,0.892,0,2,100.0,1,159,10.565217391304348,7.2,0,1,0,0,0,0,9,2.3478260869565215,41,23,6.0,0,0.0,95,0.5974842767295597,1.0,0,0,0.0,15,0.75,0.0,20.73913043478261,1.0,1.6,9.391304347826086,5.869565217391304,15.26086956521739,10.565217391304348,0.0,4.0,1.0,0.0,0.0,0,AGS,0,7.666666666666667,11,0.481
2024,528.0,Rieleros de Aguascalientes,642659,Raynel Espinal,1,"SP, RP",6,4,9,17.0,15,5,0,1,7,13,0,17,0,0.34,50,0.476,0.5,0.976,0,1,100.0,1,279,11.911764705882351,11.1,0,4,0,0,0,0,15,2.6470588235294117,63,34,6.0,0,0.0,151,0.5412186379928315,0.0,0,3,0.0,25,0.53,0.0,24.61764705882353,0.0,0.5384615384615384,5.5588235294117645,10.323529411764705,13.5,11.911764705882351,0.7941176470588235,1.0,1.0,0.0,0.0,0,AGS,0,11.333333333333334,11,0.381
2024,528.0,Rieleros de Aguascalientes,678712,Mario Garcia,1,RP,4,0,8,5.0,8,1,0,1,2,3,0,6,1,0.286,21,0.4,0.476,0.876,0,0,,1,101,12.6,5.0,0,0,0,0,0,0,7,1.8,25,15,4.0,0,0.0,55,0.5445544554455446,1.0,0,2,0.0,10,1.6,,20.2,1.0,0.6666666666666666,3.6,5.4,10.8,14.4,1.8,1.0,1.0,0.0,0.0,0,AGS,0,5.0,4,0.278
2024,528.0,Rieleros de Aguascalientes,664284,Carlos Espinal,1,"SP, RP",4,2,5,4.0,11,2,0,1,7,3,0,15,0,0.517,29,0.545,0.69,1.2349999999999999,1,1,50.0,0,126,17.470588235294116,5.2,0,1,0,0,0,0,11,3.176470588235294,34,17,4.0,0,0.0,77,0.6111111111111112,0.0,0,4,0.0,20,1.25,0.0,22.235294117647058,1.0,2.3333333333333335,11.117647058823529,4.764705882352941,23.823529411764703,17.470588235294116,1.588235294117647,0.0,0.0,0.0,1.0,1,AGS,0,5.666666666666667,12,0.636
2024,528.0,Rieleros de Aguascalientes,680602,Jason Carmona,1,RP,1,0,2,1.0,5,1,0,1,0,1,0,4,0,0.571,7,0.625,1.143,1.768,0,0,,0,26,45.0,1.0,0,0,0,0,0,0,5,5.0,8,3,1.0,0,0.0,16,0.6153846153846154,0.0,0,0,0.0,8,2.0,,26.0,1.0,0.0,0.0,9.0,36.0,45.0,9.0,0.0,0.0,0.0,0.0,0,AGS,0,1.0,2,0.5
2024,5010.0,Toros de Tijuana,606131,Luis Perdomo,1,RP,10,0,13,8.0,1,0,0,0,7,1,0,5,0,0.156,32,0.182,0.156,0.33799999999999997,0,1,100.0,0,133,0.9642857142857142,9.1,0,0,0,0,3,0,1,0.6428571428571428,34,28,10.0,0,0.0,85,0.6390977443609023,0.0,0,0,0.0,5,1.63,,14.249999999999998,1.0,7.0,6.75,0.9642857142857142,4.821428571428571,0.9642857142857142,0.0,4.0,2.0,0.0,1.0,0,TIJ,0,9.333333333333334,5,0.2
2024,5010.0,Toros de Tijuana,664069,Ben Braymer,1,SP,3,3,9,17.0,3,1,0,1,23,3,0,13,1,0.213,61,0.258,0.279,0.537,2,2,50.0,0,286,1.0588235294117647,17.0,2,0,0,0,0,0,2,0.9411764705882353,66,51,3.0,0,0.0,183,0.6398601398601399,1.0,0,0,0.0,17,0.53,1.0,16.823529411764707,0.0,7.666666666666667,12.176470588235293,1.588235294117647,6.882352941176471,1.588235294117647,0.5294117647058824,0.0,0.0,0.0,0.0,1,TIJ,2,17.0,11,0.316
2024,5010.0,Toros de Tijuana,501625,Jose Alvarez,1,RP,18,0,16,18.0,4,1,0,1,12,5,0,12,0,0.211,57,0.274,0.281,0.555,0,0,,1,213,1.1739130434782608,15.1,0,1,0,1,4,1,2,1.108695652173913,63,46,18.0,0,0.0,146,0.6854460093896714,0.0,0,0,0.0,16,0.89,0.0,13.891304347826086,3.0,2.4,7.0434782608695645,2.934782608695652,7.0434782608695645,2.3478260869565215,0.5869565217391304,10.0,5.0,0.0,1.0,0,TIJ,0,15.333333333333334,10,0.25
2024,5010.0,Toros de Tijuana,621248,Ralph Garza Jr.,1,RP,41,0,44,28.0,5,1,0,3,28,7,1,17,2,0.148,115,0.208,0.235,0.44299999999999995,1,2,66.7,1,455,1.2980769230769231,34.2,3,2,1,1,5,0,5,0.6923076923076924,126,104,41.0,0,0.0,293,0.643956043956044,2.0,0,0,1.0,27,1.57,0.6,13.125000000000002,12.0,4.0,7.26923076923077,1.8173076923076925,4.413461538461538,1.2980769230769231,0.7788461538461539,26.0,7.0,0.0,1.0,1,TIJ,0,34.666666666666664,13,0.165
2024,5010.0,Toros de Tijuana,611093,Silvino Bracho,1,RP,44,0,25,43.0,8,2,1,2,54,22,1,26,0,0.177,147,0.284,0.245,0.5289999999999999,1,1,50.0,1,703,1.7280000000000002,41.2,1,1,6,8,16,2,8,1.1520000000000001,170,125,44.0,0,0.0,437,0.6216216216216216,0.0,0,4,0.0,36,0.58,0.5,16.872,9.0,2.4545454545454546,11.664000000000001,4.752000000000001,5.6160000000000005,1.7280000000000002,0.43200000000000005,7.0,0.0,0.0,1.0,0,TIJ,0,41.666666666666664,21,0.264
2024,5010.0,Toros de Tijuana,664823,David Gutierrez,1,RP,39,0,40,36.0,8,4,0,1,29,10,0,34,0,0.248,137,0.299,0.299,0.598,0,2,100.0,4,541,1.9636363636363638,36.2,1,1,0,0,10,0,8,1.2000000000000002,149,110,39.0,0,0.0,361,0.66728280961183,0.0,1,3,0.0,41,1.11,0.5,14.754545454545456,4.0,2.9,7.118181818181819,2.4545454545454546,8.345454545454546,1.9636363636363638,0.24545454545454548,8.0,3.0,0.0,2.0,0,TIJ,0,36.666666666666664,29,0.308
2024,5010.0,Toros de Tijuana,623441,Jared Wilson,1,RP,46,0,50,32.0,13,5,1,1,39,20,1,30,4,0.205,146,0.318,0.274,0.5920000000000001,0,8,100.0,10,663,2.0930232558139537,43.0,5,2,0,1,17,1,10,1.1627906976744187,175,129,46.0,0,0.0,420,0.6334841628959276,4.0,0,5,0.0,40,1.56,0.714,15.418604651162791,8.0,1.95,8.162790697674419,4.186046511627907,6.27906976744186,2.7209302325581395,0.20930232558139536,19.0,8.0,0.0,5.0,0,TIJ,0,43.0,23,0.274
2024,5010.0,Toros de Tijuana,675912,Zac Lowther,1,"SP, RP",5,4,16,20.0,8,7,0,2,40,8,0,16,2,0.176,91,0.257,0.319,0.5760000000000001,0,2,100.0,0,426,2.189189189189189,24.2,2,1,0,0,0,0,6,0.9729729729729729,102,74,5.0,0,0.0,275,0.6455399061032864,2.0,0,1,0.0,29,0.8,0.667,17.27027027027027,0.0,5.0,14.594594594594595,2.918918918918919,5.837837837837838,2.918918918918919,0.7297297297297297,0.0,0.0,0.0,1.0,0,TIJ,1,24.666666666666668,7,0.286
2024,5010.0,Toros de Tijuana,571616,Matt Dermody,1,SP,18,18,91,95.0,36,21,0,7,89,26,0,88,6,0.244,360,0.305,0.361,0.6659999999999999,6,3,33.3,5,1486,3.031578947368421,95.0,9,3,0,0,0,0,32,1.2,395,285,18.0,1,1.0,1044,0.702557200538358,6.0,0,4,2.0,130,0.96,0.75,15.642105263157895,0.0,3.423076923076923,8.43157894736842,2.463157894736842,8.336842105263157,3.4105263157894736,0.6631578947368421,0.0,0.0,0.0,1.0,2,TIJ,6,95.0,60,0.305
2024,5010.0,Toros de Tijuana,656839,Jorge Perez,1,SP,14,14,97,52.0,30,10,1,10,46,14,0,69,0,0.265,260,0.303,0.427,0.73,2,4,66.7,12,997,3.130434782608696,69.0,8,1,0,0,0,0,24,1.2028985507246377,278,207,14.0,0,0.0,664,0.6659979939819458,0.0,0,1,1.0,111,1.87,0.889,14.44927536231884,0.0,3.2857142857142856,6.0,1.826086956521739,9.0,3.9130434782608696,1.3043478260869565,0.0,0.0,0.0,4.0,0,TIJ,5,69.0,48,0.289
2024,5010.0,Toros de Tijuana,514919,Jesus Pirela,1,RP,32,0,46,37.0,14,10,0,0,22,13,2,31,6,0.233,133,0.327,0.308,0.635,1,4,80.0,2,570,3.280373831775701,35.2,2,1,0,0,1,0,13,1.2336448598130842,155,107,32.0,0,0.0,349,0.612280701754386,6.0,0,4,0.0,41,1.24,0.667,15.981308411214954,8.0,1.6923076923076923,5.5514018691588785,3.280373831775701,7.822429906542056,3.532710280373832,0.0,16.0,8.0,0.0,2.0,1,TIJ,0,35.666666666666664,21,0.277
2024,5010.0,Toros de Tijuana,661332,Luke Westphal,1,SP,8,8,25,35.0,14,4,0,7,50,12,0,26,3,0.191,136,0.272,0.375,0.647,1,3,75.0,2,636,3.3157894736842106,38.0,2,2,0,0,0,0,14,1.0,151,114,8.0,0,0.0,402,0.6320754716981132,3.0,0,7,0.0,51,0.71,0.5,16.736842105263158,0.0,4.166666666666667,11.842105263157896,2.8421052631578947,6.157894736842105,3.3157894736842106,1.6578947368421053,0.0,0.0,0.0,0.0,0,TIJ,1,38.0,15,0.241
2024,5010.0,Toros de Tijuana,621103,Teddy Stankiewicz,1,"SP, RP",11,10,62,59.0,24,10,2,3,29,7,0,51,4,0.263,194,0.298,0.381,0.679,0,4,100.0,8,806,3.5294117647058822,51.0,4,2,0,0,0,0,20,1.1372549019607843,212,153,11.0,0,0.0,544,0.674937965260546,4.0,0,5,0.0,74,1.05,0.667,15.803921568627452,0.0,4.142857142857143,5.117647058823529,1.2352941176470589,9.0,4.235294117647059,0.5294117647058824,2.0,0.0,0.0,4.0,3,TIJ,2,51.0,36,0.291
2024,5010.0,Toros de Tijuana,657101,Nick Wells,1,"SP, RP",5,4,18,14.0,8,1,2,0,22,7,1,16,2,0.232,69,0.321,0.304,0.625,0,4,100.0,3,330,3.661016949152542,19.2,1,1,0,0,1,0,8,1.1694915254237288,79,59,5.0,0,0.0,205,0.6212121212121212,2.0,0,0,0.0,21,1.29,0.5,16.779661016949152,0.0,3.142857142857143,10.067796610169491,3.2033898305084745,7.322033898305084,3.661016949152542,0.0,0.0,0.0,0.0,1.0,0,TIJ,0,19.666666666666668,13,0.34
2024,5010.0,Toros de Tijuana,573127,Zac Rosscup,1,"SP, RP",26,1,26,41.0,17,8,0,3,41,17,0,37,1,0.259,143,0.34,0.378,0.718,0,15,100.0,0,685,4.25,36.0,4,2,0,0,2,0,17,1.5,163,108,26.0,0,0.0,417,0.6087591240875913,1.0,0,4,0.0,54,0.63,0.667,19.02777777777778,2.0,2.411764705882353,10.25,4.25,9.25,4.25,0.75,13.0,3.0,0.0,1.0,1,TIJ,0,36.0,26,0.34
2024,5010.0,Toros de Tijuana,641995,Roel Ramírez,1,RP,41,0,34,45.0,23,4,0,4,34,12,0,44,3,0.286,154,0.347,0.39,0.737,0,1,100.0,2,619,5.165217391304347,38.1,0,2,14,18,1,4,22,1.4608695652173913,172,115,41.0,0,0.0,412,0.6655896607431341,3.0,0,1,0.0,60,0.76,0.0,16.14782608695652,31.0,2.8333333333333335,7.982608695652173,2.817391304347826,10.330434782608695,5.3999999999999995,0.9391304347826086,5.0,0.0,0.0,2.0,1,TIJ,0,38.333333333333336,36,0.342
2024,5010.0,Toros de Tijuana,518435,Manny Barreda,1,"SP, RP",13,11,36,58.0,40,11,2,9,39,27,0,68,1,0.345,197,0.423,0.558,0.9810000000000001,1,13,92.9,6,967,7.135714285714286,46.2,2,4,0,0,0,0,37,2.035714285714286,229,140,13.0,0,0.0,588,0.6080661840744571,1.0,0,2,0.0,110,0.62,0.333,20.72142857142857,0.0,1.4444444444444444,7.521428571428572,5.207142857142857,13.114285714285716,7.714285714285714,1.7357142857142858,0.0,0.0,0.0,2.0,2,TIJ,0,46.666666666666664,46,0.391
2024,5010.0,Toros de Tijuana,692389,Alejandro Cervantes,1,RP,1,0,1,1.0,1,0,0,0,0,2,0,0,1,0.0,2,0.6,0.0,0.6,0,0,,0,17,13.5,0.2,0,0,0,0,0,0,1,3.0,5,2,1.0,0,0.0,6,0.35294117647058826,1.0,0,1,0.0,0,1.0,,25.5,0.0,0.0,0.0,27.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0,TIJ,0,0.6666666666666666,0,0.0
2024,5010.0,Toros de Tijuana,666016,Jose Albertos,1,RP,1,0,0,1.0,4,0,0,1,0,3,0,2,0,0.667,3,0.833,1.667,2.5,0,0,,0,30,108.0,0.1,0,0,0,0,0,0,4,15.0,6,1,1.0,0,0.0,11,0.36666666666666664,0.0,0,1,0.0,5,0.0,,90.0,0.0,0.0,0.0,81.0,54.0,108.0,27.0,2.0,1.0,0.0,0.0,0,TIJ,0,0.3333333333333333,1,0.5
2024,5010.0,Toros de Tijuana,676362,Gabriel Ponce,1,RP,1,0,0,1.0,6,1,0,0,0,1,0,5,0,0.833,6,0.857,1.0,1.857,0,0,,0,20,162.0,0.1,0,0,0,0,0,0,6,18.0,7,1,1.0,0,0.0,14,0.7,0.0,0,0,0.0,6,0.0,,60.0,0.0,0.0,0.0,27.0,135.0,162.0,0.0,0.0,0.0,0.0,0.0,0,TIJ,0,0.3333333333333333,4,0.833
2024,532.0,Diablos Rojos del Mexico,678713,Efrain Contreras,1,RP,1,0,2,1.0,0,0,0,0,0,0,0,0,0,0.0,3,0.0,0.0,0.0,0,0,,0,15,0.0,1.0,0,0,0,0,0,0,0,0.0,3,3,1.0,0,0.0,9,0.6,0.0,0,0,0.0,0,2.0,,15.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,MEX,0,1.0,0,0.0
2024,532.0,Diablos Rojos del Mexico,445995,Arturo Lopez,1,SP,1,1,3,4.0,0,1,0,0,1,1,0,5,0,0.417,12,0.462,0.5,0.962,0,0,,0,57,0.0,3.0,0,0,0,0,0,0,0,2.0,14,9,1.0,0,0.0,31,0.543859649122807,0.0,0,0,0.0,6,0.75,,19.0,0.0,1.0,3.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0,MEX,0,3.0,4,0.455
2024,532.0,Diablos Rojos del Mexico,664682,Ryan Meisinger,1,RP,9,0,5,10.0,0,1,0,0,11,2,0,6,0,0.188,32,0.235,0.219,0.45399999999999996,1,0,0.0,1,132,0.0,9.1,0,0,0,0,1,0,0,0.8571428571428571,34,28,9.0,0,0.0,82,0.6212121212121212,0.0,0,0,0.0,7,0.5,,14.142857142857142,2.0,5.5,10.607142857142856,1.9285714285714284,5.785714285714286,0.0,0.0,2.0,0.0,0.0,0.0,0,MEX,0,9.333333333333334,5,0.286
2024,532.0,Diablos Rojos del Mexico,627392,Daniel Missaki,1,RP,5,0,4,3.0,1,0,0,0,10,2,0,3,1,0.15,20,0.261,0.15,0.41100000000000003,1,0,0.0,0,78,1.5,6.0,2,0,0,0,1,0,1,0.8333333333333334,23,18,5.0,0,0.0,47,0.6025641025641025,1.0,0,1,0.0,3,1.33,1.0,13.0,1.0,5.0,15.0,3.0,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0,MEX,0,6.0,3,0.3
2024,532.0,Diablos Rojos del Mexico,544727,Jeurys Familia,1,RP,9,0,14,4.0,2,0,0,0,6,4,0,8,0,0.258,31,0.343,0.258,0.601,0,0,,2,134,2.0,9.0,1,1,0,1,3,1,2,1.3333333333333333,36,27,9.0,0,0.0,79,0.5895522388059702,0.0,0,1,0.0,8,3.5,0.5,14.88888888888889,3.0,1.5,6.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0,1.0,0,MEX,0,9.0,8,0.32
2024,532.0,Diablos Rojos del Mexico,571736,Brooks Hall,1,SP,3,3,10,14.0,3,4,0,0,12,0,0,9,0,0.2,45,0.2,0.289,0.489,0,0,,2,170,2.076923076923077,13.0,0,0,0,0,0,0,3,0.6923076923076923,45,39,3.0,0,0.0,118,0.6941176470588235,0.0,0,0,0.0,13,0.71,,13.076923076923077,0.0,inf,8.307692307692308,0.0,6.230769230769231,2.076923076923077,0.0,0.0,0.0,0.0,0.0,0,MEX,0,13.0,5,0.273
2024,532.0,Diablos Rojos del Mexico,644425,Jake Sanchez,1,RP,42,0,41,39.0,12,1,1,3,40,14,3,35,2,0.236,148,0.305,0.318,0.623,2,3,60.0,5,651,2.3760000000000003,41.2,5,1,18,23,0,5,11,1.1760000000000002,171,125,42.0,0,0.0,414,0.6359447004608295,2.0,0,2,0.0,47,1.05,0.833,15.624,34.0,2.857142857142857,8.64,3.024,7.5600000000000005,2.592,0.648,2.0,0.0,0.0,4.0,3,MEX,0,41.666666666666664,30,0.296
2024,532.0,Diablos Rojos del Mexico,545333,Trevor Bauer,1,SP,14,14,61,60.0,28,16,0,4,120,21,0,66,2,0.216,306,0.271,0.307,0.5780000000000001,3,5,62.5,5,1290,2.484,83.1,10,0,0,0,0,0,23,1.044,330,250,14.0,0,0.0,860,0.6666666666666666,2.0,0,2,0.0,94,1.02,1.0,15.48,0.0,5.714285714285714,12.96,2.2680000000000002,7.128,3.024,0.43200000000000005,0.0,0.0,0.0,1.0,0,MEX,9,83.33333333333333,46,0.341
