season,team_id,team_name,player_id,Name,position_code,W%,R/9,BF,BABIP,OBP,SLG,OPS,K/9,BB/9,HR/9,H/9,K/BB,inheritedRunners,inheritedRunnersScored,bequeathedRunners,bequeathedRunnersScored,SB,CS,QS,GF,2B,3B,GIDP,gidpOpp,WP,BK,pickOffs,totalSwings,swingAndMisses,BIP,runSupport,Str%,P/IP,P/PA,BB%,K%,HR/PA,BB/K,ISO,FO,popOuts,lineOuts,GO,flyHits,popHits,lineHits,groundHits,team,Strikes,Fstrikes,CSW,Cstr,POS,HR,K,BB,numP,AVG,HBP,SF,H,AB,R,ER,G,HR/FB%,SwStr%,Whiff%,FB%,GB%,LD%,PopUp%,K-BB%,CSW%,CStr%,F-Strike%,IP,IP_corrected,1B
2024,579.0,Guerreros de Oaxaca,678640,Carlos Betancourt,1,,12.0,32,0.409,0.438,0.643,1.081,7.5,4.5,1.5,15.0,1.6666666666666667,2.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,5,0,0.0,0.0,1.0,0.0,0.0,44,12,23,6.0,64.0,14.33,2.688,9.4,15.6,0.031,0.6,0.286,6,1,1,5,5,0,4,1,OAX,55,23,23,11,RP,1,5,3,86,0.357,1,0,10,28,8,7,7,9.1,14.0,27.3,47.8,26.1,21.7,4.3,6.2,26.7,12.8,71.9,6.0,6.0,4
2024,579.0,Guerreros de Oaxaca,680024,Jose Frutos,1,,6.151898734177215,128,0.326,0.406,0.505,0.911,5.468354430379747,5.810126582278481,1.7088607594936709,11.620253164556962,0.9411764705882353,12.0,5.0,10.0,4.0,2.0,0.0,0.0,5.0,4,1,3.0,27.0,3.0,0.0,0.0,244,54,94,21.0,62.0,18.49,3.805,13.3,12.5,0.039,1.063,0.193,23,7,3,27,9,1,10,14,OAX,302,70,112,58,RP,5,16,17,487,0.312,1,1,34,109,18,18,24,15.6,11.1,22.1,34.0,43.6,13.8,8.5,-0.8,23.0,11.9,54.7,26.1,26.333333333333332,24
2024,579.0,Guerreros de Oaxaca,680660,Oscar Valenzuela,1,,7.7142857142857135,10,0.375,0.4,0.8,1.2000000000000002,3.8571428571428568,0.0,3.8571428571428568,15.428571428571427,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,2.0,0.0,0.0,0.0,18,4,9,4.0,58.3,15.43,3.6,0.0,10.0,0.1,,0.4,1,0,1,3,3,0,0,1,OAX,21,3,7,3,RP,1,1,0,36,0.4,0,0,4,10,2,2,2,25.0,11.1,22.2,44.4,44.4,11.1,0.0,10.0,19.4,8.3,30.0,2.1,2.3333333333333335,2
2024,579.0,Guerreros de Oaxaca,683478,Nolberto Henriquez,1,,10.8,10,0.5,0.6,1.0,1.6,10.8,10.8,5.4,16.200000000000003,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,12,2,5,1.0,41.5,24.6,4.1,20.0,20.0,0.1,1.0,0.571,0,0,1,1,3,0,0,0,OAX,17,3,7,5,RP,1,2,2,41,0.429,1,0,3,7,2,2,2,33.3,4.9,16.7,60.0,20.0,20.0,0.0,0.0,17.1,12.2,30.0,1.2,1.6666666666666665,1
2024,579.0,Guerreros de Oaxaca,688843,Jacques Pucheu,1,0.0,12.6,28,0.444,0.593,0.762,1.355,1.8,10.8,3.6,18.0,0.16666666666666666,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,8.0,1.0,0.0,0.0,37,5,21,0.0,52.8,21.2,3.786,21.4,3.6,0.071,6.0,0.286,2,1,0,8,6,0,1,3,OAX,56,15,24,19,"SP, RP",2,1,6,106,0.476,0,0,10,21,7,7,2,25.0,4.7,13.5,38.1,52.4,4.8,4.8,-17.9,22.6,17.9,53.6,5.0,5.0,8
2024,579.0,Guerreros de Oaxaca,691823,Esteban Bloch,1,0.889,3.3157894736842106,219,0.247,0.283,0.403,0.6859999999999999,6.473684210526316,2.210526315789474,1.263157894736842,7.2631578947368425,2.9285714285714284,16.0,9.0,6.0,1.0,0.0,2.0,0.0,6.0,9,1,8.0,40.0,1.0,0.0,2.0,371,73,162,46.0,63.8,13.51,3.516,6.4,18.7,0.037,0.341,0.174,37,7,7,65,15,0,17,14,OAX,491,126,192,119,RP,8,41,14,770,0.229,2,2,46,201,21,19,48,15.4,9.5,19.7,32.1,48.8,14.8,4.3,12.3,24.9,15.5,57.5,57.0,57.0,28
2024,579.0,Guerreros de Oaxaca,802559,Victor Morales,1,0.0,12.789473684210527,70,0.478,0.5,0.667,1.167,7.815789473684211,6.394736842105264,2.1315789473684212,17.763157894736842,1.2222222222222223,5.0,1.0,5.0,1.0,2.0,0.0,0.0,4.0,6,0,2.0,11.0,1.0,0.0,0.0,148,44,49,8.0,62.6,22.18,4.014,12.9,15.7,0.043,0.818,0.25,9,2,2,11,6,0,9,10,OAX,176,49,72,28,RP,3,11,9,281,0.417,1,0,25,60,18,18,14,20.0,15.7,29.7,30.6,42.9,22.4,4.1,2.9,25.6,10.0,70.0,12.2,12.666666666666666,16
2024,579.0,Guerreros de Oaxaca,827370,Iker Redona,1,,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,3,0,3,0.0,66.7,9.0,3.0,0.0,0.0,0.0,,0.0,0,1,0,2,0,0,0,0,OAX,6,2,3,3,RP,0,0,0,9,0.0,0,0,0,3,0,0,1,,0.0,0.0,0.0,66.7,0.0,33.3,0.0,33.3,33.3,66.7,1.0,1.0,0
2024,4444.0,Caliente de Durango,510552,Ozzie Mendez,1,0.0,6.954545454545454,112,0.413,0.432,0.543,0.9750000000000001,7.7727272727272725,6.136363636363637,0.8181818181818182,13.5,1.2666666666666666,55.0,30.0,18.0,6.0,4.0,0.0,0.0,6.0,10,1,3.0,33.0,2.0,0.0,0.0,207,54,78,1.0,57.5,20.09,3.946,13.4,17.0,0.018,0.789,0.191,16,4,0,25,5,0,19,9,DUR,254,54,101,47,RP,2,19,15,442,0.351,0,2,33,94,17,15,39,9.5,12.2,26.1,26.9,43.6,24.4,5.1,3.6,22.9,10.6,48.2,22.0,22.0,20
2024,4444.0,Caliente de Durango,547921,Tiago Da Silva,1,0.5,6.295336787564767,288,0.348,0.354,0.456,0.81,7.134715025906736,2.378238341968912,0.9792746113989638,10.911917098445597,3.0,3.0,0.0,16.0,9.0,9.0,3.0,1.0,1.0,15,2,3.0,44.0,3.0,2.0,1.0,509,134,214,35.0,62.7,17.02,3.802,5.9,17.7,0.024,0.333,0.154,46,13,11,66,15,0,39,24,DUR,687,191,308,174,"SP, RP",7,51,17,1095,0.301,6,3,78,259,45,41,21,11.5,12.2,26.3,28.5,42.1,23.4,6.1,11.8,28.1,15.9,66.3,64.1,64.33333333333333,54
2024,4444.0,Caliente de Durango,572308,José A. Váldez,1,0.111,7.8,212,0.365,0.412,0.494,0.9059999999999999,6.0,5.0,1.0,11.8,1.2,2.0,0.0,11.0,9.0,5.0,3.0,2.0,0.0,11,2,3.0,39.0,0.0,2.0,1.0,365,79,154,20.0,60.6,18.53,3.934,11.8,14.2,0.024,0.833,0.167,30,10,10,45,17,0,24,18,DUR,505,120,214,135,"SP, RP",5,30,25,834,0.328,3,3,59,180,39,37,10,10.6,9.5,21.6,30.5,40.9,22.1,6.5,2.4,25.7,16.2,56.6,45.0,45.0,41
2024,4444.0,Caliente de Durango,593450,Luis Ramirez,1,0.333,10.125,202,0.36,0.441,0.518,0.9590000000000001,5.4,6.525,1.125,12.375,0.8275862068965517,19.0,12.0,17.0,8.0,1.0,3.0,0.0,3.0,17,0,5.0,40.0,5.0,1.0,0.0,355,71,144,27.0,58.7,20.35,4.03,14.4,11.9,0.025,1.208,0.19,29,10,4,46,15,0,24,16,DUR,478,101,193,122,"SP, RP",5,24,29,814,0.327,5,0,55,168,45,42,31,11.4,8.7,20.0,30.6,43.1,19.4,6.9,-2.5,23.7,15.0,50.0,40.0,40.0,33
2024,4444.0,Caliente de Durango,621144,Cal Becker,1,0.0,6.428571428571429,35,0.238,0.429,0.348,0.7769999999999999,5.142857142857143,12.857142857142858,0.0,6.428571428571429,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,5.0,1.0,0.0,0.0,51,10,21,5.0,51.9,19.29,3.857,28.6,11.4,0.0,2.5,0.13,9,0,1,6,2,0,2,1,DUR,70,21,29,19,SP,0,4,10,135,0.217,0,2,5,23,5,5,2,0.0,7.4,19.6,52.4,33.3,14.3,0.0,-17.1,21.5,14.1,60.0,7.0,7.0,2
2024,4444.0,Caliente de Durango,642857,Yapson Gomez,1,0.0,10.799999999999999,26,0.476,0.538,0.476,1.014,2.6999999999999997,8.1,0.0,27.0,0.3333333333333333,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,9.0,0.0,0.0,0.0,43,8,21,5.0,62.8,25.8,3.308,11.5,3.8,0.0,3.0,0.0,5,0,1,5,1,0,4,5,DUR,54,15,19,11,RP,0,1,3,86,0.476,1,1,10,21,4,3,6,0.0,9.3,18.6,28.6,47.6,23.8,0.0,-7.7,22.1,12.8,57.7,3.1,3.3333333333333335,10
2024,4444.0,Caliente de Durango,645799,Isaac Jimenez,1,0.333,5.454545454545454,145,0.363,0.385,0.488,0.873,6.2727272727272725,3.5454545454545454,1.0909090909090908,11.181818181818182,1.7692307692307692,3.0,0.0,11.0,4.0,2.0,4.0,0.0,8.0,6,2,5.0,22.0,5.0,0.0,1.0,283,81,108,14.0,61.2,17.18,3.91,9.0,15.9,0.028,0.565,0.171,16,11,7,33,10,1,19,11,DUR,347,81,144,63,RP,4,23,13,567,0.318,1,0,41,129,20,16,37,15.4,14.3,28.6,24.1,40.7,24.1,11.1,6.9,25.4,11.1,55.9,33.0,33.0,29
2024,4444.0,Caliente de Durango,660751,Gregori Vasquez,1,0.2,8.650485436893204,168,0.372,0.407,0.493,0.8999999999999999,4.718446601941747,4.45631067961165,0.7864077669902912,13.36893203883495,1.0588235294117647,0.0,0.0,10.0,8.0,6.0,2.0,1.0,0.0,9,2,3.0,36.0,0.0,0.0,0.0,321,62,133,17.0,59.7,20.21,4.131,10.1,10.7,0.018,0.944,0.149,29,11,6,36,10,0,29,12,DUR,414,98,153,91,"SP, RP",3,18,17,694,0.345,0,2,51,148,33,31,10,7.7,8.9,19.3,29.3,36.1,26.3,8.3,0.6,22.0,13.1,58.3,34.1,34.333333333333336,37
2024,4444.0,Caliente de Durango,660850,Juan Robles,1,0.333,11.1,158,0.39,0.439,0.542,0.9810000000000001,7.2,5.7,1.5,13.8,1.263157894736842,31.0,17.0,17.0,10.0,5.0,0.0,0.0,7.0,10,0,4.0,37.0,1.0,0.0,0.0,308,79,111,16.0,60.7,20.93,3.975,12.0,15.2,0.032,0.792,0.191,24,10,3,28,12,2,22,10,DUR,381,85,152,73,RP,5,24,19,628,0.351,4,3,46,131,37,33,38,13.9,12.6,25.6,32.4,34.2,22.5,10.8,3.2,24.2,11.6,53.8,30.0,30.0,31
2024,4444.0,Caliente de Durango,663782,Joe Corbett,1,0.5,6.1875,73,0.375,0.361,0.46,0.821,11.8125,4.5,1.125,9.5625,2.625,0.0,0.0,2.0,2.0,0.0,0.0,0.0,8.0,4,1,2.0,13.0,3.0,0.0,0.0,146,52,43,3.0,66.7,18.19,3.986,11.0,28.8,0.027,0.381,0.19,9,1,2,14,2,1,7,7,DUR,194,38,100,48,RP,2,21,8,291,0.27,1,0,17,63,11,11,16,18.2,17.9,35.6,25.6,48.8,20.9,4.7,17.8,34.4,16.5,52.1,16.0,16.0,10
2024,4444.0,Caliente de Durango,672606,Ricardo Hernandez,1,,12.149999999999999,33,0.364,0.455,0.769,1.224,5.3999999999999995,6.75,2.6999999999999997,13.5,0.8,10.0,3.0,4.0,2.0,0.0,0.0,0.0,2.0,2,1,2.0,9.0,0.0,1.0,0.0,54,10,24,6.0,58.1,18.6,3.758,15.2,12.1,0.061,1.25,0.385,6,1,0,7,2,0,6,2,DUR,72,18,28,18,RP,2,4,5,124,0.385,0,2,10,26,9,9,7,25.0,8.1,18.5,33.3,37.5,25.0,4.2,-3.0,22.6,14.5,54.5,6.2,6.666666666666667,5
2024,4444.0,Caliente de Durango,674478,Luis Payan,1,0.667,9.671641791044777,114,0.453,0.442,0.539,0.9810000000000001,6.447761194029851,2.4179104477611943,0.8059701492537313,16.522388059701495,2.6666666666666665,0.0,0.0,8.0,3.0,3.0,2.0,0.0,0.0,8,0,1.0,14.0,2.0,0.0,0.0,212,59,89,19.0,63.4,18.85,3.693,5.3,14.0,0.018,0.375,0.137,14,5,3,26,7,0,17,17,DUR,267,75,114,55,"SP, RP",2,16,6,421,0.402,3,2,41,102,24,17,6,9.5,14.0,27.8,23.6,48.3,22.5,5.6,8.8,27.1,13.1,65.8,22.1,22.333333333333332,31
2024,4444.0,Caliente de Durango,678414,Felipe Acosta,1,,10.588235294117647,93,0.385,0.441,0.57,1.011,6.352941176470588,5.823529411764706,1.588235294117647,14.823529411764707,1.0909090909090908,14.0,10.0,8.0,2.0,1.0,0.0,0.0,8.0,6,1,1.0,17.0,8.0,0.0,0.0,136,27,68,4.0,54.9,19.71,3.602,11.8,12.9,0.032,0.917,0.215,19,5,4,12,9,0,12,7,DUR,184,41,75,48,RP,3,12,11,335,0.354,2,1,28,79,20,18,15,10.7,8.1,19.9,41.2,27.9,23.5,7.4,1.1,22.4,14.3,44.1,17.0,17.0,18
2024,4444.0,Caliente de Durango,682274,Yaramil Hiraldo,1,1.0,2.8636363636363638,86,0.13,0.212,0.289,0.501,11.045454545454545,3.272727272727273,1.2272727272727273,3.6818181818181817,3.375,3.0,1.0,2.0,0.0,2.0,0.0,0.0,3.0,4,0,0.0,5.0,1.0,0.0,1.0,166,52,50,19.0,64.4,15.05,3.849,9.3,31.4,0.035,0.296,0.171,9,5,1,26,6,0,3,0,DUR,213,45,99,47,RP,3,27,8,331,0.118,1,0,9,76,7,5,24,20.0,15.7,31.3,30.0,52.0,8.0,10.0,22.1,29.9,14.2,52.3,22.0,22.0,2
2024,4444.0,Caliente de Durango,683030,Edwyn Valle,1,1.0,4.11864406779661,172,0.29,0.349,0.373,0.722,5.491525423728813,4.347457627118644,0.45762711864406774,8.694915254237287,1.263157894736842,40.0,16.0,9.0,3.0,7.0,2.0,0.0,5.0,10,1,4.0,31.0,1.0,1.0,0.0,307,88,126,34.0,63.5,16.02,3.663,11.0,14.0,0.012,0.792,0.12,21,13,5,49,5,0,19,14,DUR,400,101,181,93,RP,2,24,19,630,0.253,3,0,38,150,18,16,48,7.7,14.0,28.7,20.6,50.0,19.0,10.3,2.9,28.7,14.8,58.7,39.1,39.333333333333336,25
2024,4444.0,Caliente de Durango,685730,Hendrick Briones,1,,1.8,21,0.3,0.381,0.25,0.631,10.8,9.0,0.0,5.4,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,2.0,3.0,0.0,0.0,38,9,10,2.0,52.0,20.0,4.762,23.8,28.6,0.0,0.833,0.063,1,3,1,2,0,0,2,1,DUR,52,10,23,14,RP,0,6,5,100,0.188,0,0,3,16,1,1,4,0.0,9.0,23.7,10.0,30.0,30.0,30.0,4.8,23.0,14.0,47.6,5.0,5.0,2
2024,4444.0,Caliente de Durango,691376,Irving Medina,1,,0.0,3,0.5,0.667,1.0,1.667,0.0,27.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0.0,0.0,0.0,0.0,0.0,6,1,2,1.0,56.2,48.0,5.333,33.3,0.0,0.0,,0.5,1,0,0,0,0,0,1,0,DUR,9,1,4,3,RP,0,0,1,16,0.5,0,0,1,2,0,0,1,0.0,6.2,16.7,50.0,0.0,50.0,0.0,-33.3,25.0,18.8,33.3,0.1,0.3333333333333333,0
2024,4444.0,Caliente de Durango,694642,Kent Hasler,1,0.0,7.515463917525772,147,0.326,0.336,0.438,0.774,10.298969072164947,3.8969072164948453,1.3917525773195876,9.463917525773196,2.642857142857143,7.0,6.0,11.0,7.0,6.0,1.0,0.0,7.0,8,0,1.0,17.0,8.0,0.0,0.0,298,105,95,17.0,62.5,18.31,4.027,9.5,25.2,0.034,0.378,0.177,21,10,6,24,9,0,12,13,DUR,370,82,175,70,RP,5,37,14,592,0.262,1,1,34,130,27,24,36,16.7,17.7,35.2,31.6,38.9,18.9,10.5,15.6,29.6,11.8,55.8,32.1,32.333333333333336,21
2024,4444.0,Caliente de Durango,700718,Baltazar Arredondo,1,,14.464285714285714,59,0.412,0.525,0.512,1.037,7.7142857142857135,13.5,0.9642857142857142,14.464285714285714,0.5714285714285714,1.0,0.0,9.0,5.0,0.0,0.0,0.0,6.0,4,0,1.0,14.0,4.0,0.0,0.0,81,16,35,1.0,48.7,24.21,3.831,23.7,13.6,0.017,1.75,0.163,4,3,1,12,1,0,9,5,DUR,110,25,45,29,RP,1,8,14,226,0.349,2,0,15,43,15,15,10,20.0,7.1,19.8,14.3,48.6,28.6,8.6,-10.2,19.9,12.8,42.4,9.1,9.333333333333334,10
2024,4444.0,Caliente de Durango,827710,Greg Duncan,1,0.333,9.911392405063292,136,0.389,0.412,0.414,0.826,8.544303797468356,4.443037974683545,0.6835443037974683,12.645569620253164,1.9230769230769231,1.0,0.0,7.0,4.0,5.0,2.0,0.0,1.0,5,0,3.0,20.0,4.0,0.0,0.0,222,59,92,36.0,60.2,19.06,3.691,9.6,18.4,0.015,0.52,0.095,11,5,2,37,6,1,15,15,DUR,302,75,138,79,"SP, RP",2,25,13,502,0.319,6,1,37,116,29,20,14,11.8,11.8,26.6,18.5,56.5,18.5,6.5,8.8,27.5,15.7,55.1,26.1,26.333333333333332,30
2024,496.0,Leones de Yucatan,491624,César Valdez,1,0.625,4.4858934169279,449,0.304,0.302,0.441,0.743,6.178683385579937,1.0156739811912225,1.1849529780564263,9.902821316614421,6.083333333333333,0.0,0.0,3.0,2.0,5.0,2.0,10.0,0.0,21,3,9.0,59.0,2.0,1.0,1.0,752,138,359,73.0,68.7,13.78,3.263,2.7,16.3,0.031,0.164,0.164,61,22,15,144,39,0,38,40,YUC,1007,301,383,245,SP,14,73,12,1465,0.277,5,4,117,422,53,48,18,14.0,9.4,18.4,27.9,51.3,14.8,6.1,13.6,26.1,16.7,67.0,106.1,106.33333333333333,79
2024,496.0,Leones de Yucatan,517414,Randall Delgado,1,0.6,5.697247706422018,150,0.252,0.297,0.426,0.723,6.6880733944954125,2.9724770642201834,1.4862385321100917,7.9266055045871555,2.25,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,8,0,2.0,18.0,2.0,0.0,0.0,296,67,111,32.0,62.7,17.39,4.213,8.0,18.0,0.04,0.444,0.191,17,9,9,44,11,0,14,7,YUC,396,96,163,96,SP,6,27,12,632,0.235,0,0,32,136,23,14,8,21.4,10.6,22.6,25.2,45.9,20.7,8.1,10.0,25.8,15.2,64.0,36.1,36.333333333333336,18
2024,496.0,Leones de Yucatan,527055,Arodys Vizcaíno,1,,5.4,26,0.294,0.423,0.476,0.899,5.4,9.0,1.8,10.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,0,0.0,6.0,0.0,0.0,0.0,39,10,18,0.0,54.4,18.0,3.462,19.2,11.5,0.038,1.667,0.19,4,1,2,5,1,0,3,2,YUC,49,14,20,10,RP,1,3,5,90,0.286,0,0,6,21,3,3,5,20.0,11.1,25.6,27.8,38.9,27.8,5.6,-7.7,22.2,11.1,53.8,5.0,5.0,4
2024,496.0,Leones de Yucatan,594582,Yoanner Negrin,1,0.667,3.3461538461538463,319,0.274,0.301,0.347,0.6479999999999999,7.5,2.769230769230769,0.6923076923076923,7.5,2.7083333333333335,0.0,0.0,6.0,3.0,3.0,3.0,5.0,0.0,16,0,8.0,41.0,1.0,0.0,0.0,570,150,224,36.0,63.5,15.87,3.881,7.5,20.4,0.019,0.369,0.119,51,15,14,79,20,0,30,15,YUC,786,181,353,203,SP,6,65,24,1238,0.228,6,1,65,285,29,29,15,8.5,12.1,26.3,31.7,42.0,19.6,6.7,12.9,28.5,16.4,56.7,78.0,78.0,43
2024,496.0,Leones de Yucatan,628333,Odrisamer Despaigne,1,0.3,5.655405405405405,426,0.31,0.325,0.388,0.7130000000000001,7.114864864864865,2.64527027027027,0.7297297297297297,9.212837837837837,2.689655172413793,0.0,0.0,15.0,7.0,2.0,4.0,9.0,0.0,20,2,8.0,70.0,5.0,0.0,1.0,787,158,312,37.0,64.4,16.96,3.927,6.8,18.3,0.019,0.372,0.125,43,19,14,135,30,0,36,35,YUC,1078,261,440,282,SP,8,78,29,1673,0.263,7,2,101,384,62,52,18,11.0,9.4,20.1,23.4,54.5,16.0,6.1,11.5,26.3,16.9,61.3,98.2,98.66666666666667,71
2024,496.0,Leones de Yucatan,641962,CD Pelham,1,0.667,1.0384615384615385,69,0.227,0.235,0.254,0.489,9.346153846153847,2.5961538461538463,0.5192307692307693,5.711538461538462,3.6,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2,0,0.0,4.0,0.0,0.0,0.0,139,37,46,15.0,67.6,14.94,3.754,7.2,26.1,0.014,0.278,0.079,7,5,4,19,3,0,5,3,YUC,175,43,69,32,RP,1,18,5,259,0.175,0,0,11,63,2,2,17,10.0,14.3,26.6,21.7,47.8,19.6,10.9,18.8,26.6,12.4,62.3,17.1,17.333333333333332,8
2024,496.0,Leones de Yucatan,642607,Dario Agrazal,1,0.5,7.59375,47,0.361,0.348,0.455,0.8029999999999999,5.90625,1.6875,0.84375,11.8125,3.5,4.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,3,0,1.0,9.0,1.0,0.0,0.0,85,20,38,6.0,72.3,14.53,3.298,4.3,14.9,0.021,0.286,0.136,8,5,2,9,2,0,6,6,YUC,112,34,44,24,RP,1,7,2,155,0.318,0,0,14,44,9,9,11,10.0,12.9,23.5,26.3,39.5,21.1,13.2,10.6,28.4,15.5,72.3,10.2,10.666666666666666,10
2024,496.0,Leones de Yucatan,662964,Francisco Haro,1,0.571,3.2926829268292686,220,0.248,0.267,0.303,0.5700000000000001,8.231707317073171,2.4695121951219514,0.6585365853658537,6.585365853658537,3.3333333333333335,10.0,6.0,4.0,3.0,4.0,0.0,1.0,2.0,8,0,2.0,27.0,0.0,0.0,0.0,423,96,152,73.0,66.4,15.79,3.923,6.8,22.7,0.018,0.3,0.101,37,12,11,52,13,0,12,15,YUC,573,151,244,148,"SP, RP",4,50,15,863,0.202,3,1,40,198,20,20,19,8.0,11.1,22.7,32.9,44.1,15.1,7.9,15.9,28.3,17.1,68.6,54.2,54.666666666666664,28
2024,496.0,Leones de Yucatan,664082,Michael Boyle,1,0.667,5.491525423728813,86,0.328,0.326,0.375,0.7010000000000001,6.864406779661016,2.7457627118644066,0.45762711864406774,10.067796610169491,2.5,3.0,1.0,4.0,2.0,0.0,1.0,0.0,4.0,5,0,2.0,14.0,2.0,0.0,0.0,163,52,65,10.0,65.9,15.51,3.547,7.0,17.4,0.012,0.4,0.1,13,5,2,23,4,0,10,8,YUC,201,50,89,37,RP,1,15,6,305,0.275,0,0,22,80,12,10,22,5.9,17.0,31.9,26.2,47.7,18.5,7.7,10.5,29.2,12.1,58.1,19.2,19.666666666666668,16
2024,496.0,Leones de Yucatan,670873,Lisandro Santos,1,,6.75,19,0.3,0.368,0.5,0.868,11.25,6.75,2.25,9.0,1.6666666666666667,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1,0,0.0,3.0,0.0,0.0,0.0,34,11,11,0.0,63.0,18.25,3.842,15.8,26.3,0.053,0.6,0.25,2,2,1,2,2,0,0,2,YUC,46,10,23,12,RP,1,5,3,73,0.25,0,0,4,16,3,3,4,25.0,15.1,32.4,36.4,36.4,9.1,18.2,10.5,31.5,16.4,52.6,4.0,4.0,2
2024,496.0,Leones de Yucatan,672911,Jesus Cruz,1,0.333,5.697247706422018,161,0.312,0.335,0.398,0.7330000000000001,12.38532110091743,5.4495412844036695,1.238532110091743,7.431192660550458,2.272727272727273,2.0,0.0,4.0,0.0,2.0,0.0,0.0,18.0,8,0,2.0,21.0,5.0,0.0,0.0,336,126,88,7.0,60.8,19.05,4.298,13.7,31.1,0.031,0.44,0.173,21,9,6,22,13,0,12,5,YUC,421,83,210,84,RP,5,50,22,692,0.226,1,2,30,133,23,23,39,14.7,18.2,37.5,38.6,30.7,20.5,10.2,17.4,30.3,12.1,51.6,36.1,36.333333333333336,17
2024,496.0,Leones de Yucatan,673140,Elian Leyva,1,0.75,4.628571428571428,244,0.295,0.313,0.413,0.726,6.942857142857142,2.4685714285714284,1.0799999999999998,8.948571428571428,2.8125,0.0,0.0,3.0,0.0,8.0,3.0,1.0,0.0,13,0,6.0,38.0,1.0,0.0,0.0,433,103,181,39.0,65.6,15.15,3.623,6.6,18.4,0.029,0.356,0.152,41,17,5,60,16,0,28,14,YUC,580,154,244,141,SP,7,45,16,884,0.26,2,2,58,223,30,25,13,12.3,11.7,23.8,31.5,40.9,18.2,9.4,11.9,27.6,16.0,63.1,58.1,58.333333333333336,38
2024,496.0,Leones de Yucatan,678410,Saul Vazquez,1,1.0,6.75,104,0.426,0.394,0.505,0.899,10.125,3.796875,0.84375,13.078125,2.6666666666666665,2.0,2.0,7.0,5.0,2.0,0.0,0.0,3.0,10,0,1.0,16.0,2.0,0.0,0.0,200,46,70,12.0,63.2,20.25,4.154,8.7,23.1,0.019,0.375,0.172,17,1,4,17,8,0,11,12,YUC,273,59,118,72,"SP, RP",2,24,9,432,0.333,1,1,31,93,16,14,13,8.0,10.6,23.0,35.7,41.4,21.4,1.4,14.4,27.3,16.7,56.7,21.1,21.333333333333332,19
2024,496.0,Leones de Yucatan,681856,Thomas Ponticelli,1,,0.0,9,0.167,0.333,0.143,0.476,4.5,9.0,0.0,4.5,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,2.0,0.0,0.0,0.0,16,2,6,0.0,51.4,18.5,4.111,22.2,11.1,0.0,2.0,0.0,3,1,0,1,0,0,0,1,YUC,19,5,5,3,RP,0,1,2,37,0.143,0,0,1,7,0,0,3,0.0,5.4,12.5,50.0,33.3,0.0,16.7,-11.1,13.5,8.1,55.6,2.0,2.0,1
2024,496.0,Leones de Yucatan,700071,Alexandro Tovalin,1,0.0,4.764705882352941,174,0.333,0.326,0.365,0.6910000000000001,8.6218487394958,2.9495798319327733,0.45378151260504207,9.302521008403362,2.923076923076923,9.0,5.0,4.0,3.0,5.0,0.0,0.0,4.0,8,1,2.0,22.0,3.0,1.0,0.0,302,87,121,26.0,64.6,16.59,3.782,7.5,21.8,0.011,0.342,0.103,27,9,1,43,6,0,24,11,YUC,425,114,205,118,RP,2,38,13,658,0.263,2,1,41,156,21,20,42,6.1,13.2,28.8,27.3,44.6,20.7,7.4,14.4,31.2,17.9,65.5,39.2,39.666666666666664,30
2024,496.0,Leones de Yucatan,806879,Anhuar Garcia,1,,7.815789473684211,59,0.348,0.322,0.429,0.751,7.105263157894737,1.4210526315789473,0.0,11.368421052631579,5.0,6.0,4.0,0.0,0.0,2.0,0.0,0.0,5.0,8,0,1.0,8.0,2.0,0.0,0.0,117,23,46,7.0,67.0,16.74,3.593,3.4,16.9,0.0,0.2,0.143,6,2,3,19,5,0,8,3,YUC,142,32,48,25,RP,0,10,2,212,0.286,1,0,16,56,11,7,11,0.0,10.8,19.7,23.9,47.8,23.9,4.3,13.6,22.6,11.8,54.2,12.2,12.666666666666666,8
