season,team_id,team_name,player_id,Name,position_code,POS,PA,TB,LOB,sacBunts,SF,BABIP,XBH,HBP,gidp,gidpOpp,numP,P/PA,BB%,K%,HR/PA,BB/K,ISO,ROE,walkOffs,FO,totalSwings,swingAndMisses,BIP,popOuts,lineOuts,GO,flyHits,popHits,lineHits,groundHits,team,HR,K,BB,AB,H,HR/FB%,SwStr%,Whiff%,FB%,GB%,LD%,PopUp%,K-BB%
2024,4444.0,Caliente de Durango,703060,Alejandro Urias,2,C,31,8.0,18.0,1.0,0,0.19,3.0,1.0,4.0,11.0,119,3.839,3.2,22.6,0.0,0.143,0.143,1.0,0.0,5,55,15,22,2,2,9,3,0,1,0,DUR,0,7,1,28,4,0.0,12.6,27.3,36.4,40.9,13.6,9.1,0.194
2024,4444.0,Caliente de Durango,642299,Alejandro Flores,2,C,49,6.0,29.0,0.0,1,0.182,0.0,0.0,1.0,8.0,206,4.204,8.2,24.5,0.0,0.333,0.0,1.0,0.0,12,108,31,33,2,2,11,2,0,4,0,DUR,0,12,4,44,6,0.0,15.0,28.7,42.4,33.3,18.2,6.1,0.16299999999999998
2024,4444.0,Caliente de Durango,676020,Javier Sanchez,X,X,27,5.0,13.0,1.0,0,0.214,2.0,0.0,0.0,3.0,106,3.926,11.1,33.3,0.0,0.333,0.087,0.0,0.0,3,43,17,15,1,1,7,1,0,1,1,DUR,0,9,3,23,3,0.0,16.0,39.5,26.7,53.3,13.3,6.7,0.22200000000000003
2024,4444.0,Caliente de Durango,572127,Jose Sermo,3,1B,34,11.0,17.0,0.0,0,0.111,3.0,1.0,2.0,5.0,133,3.912,5.9,32.4,0.059,0.182,0.226,2.0,0.0,5,56,15,20,1,0,10,2,0,1,1,DUR,2,11,2,31,4,28.6,11.3,26.8,35.0,55.0,5.0,5.0,0.265
2024,4444.0,Caliente de Durango,696115,Elmer Lopez,8,CF,7,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,26,3.714,0.0,57.1,0.0,,0.0,0.0,0.0,1,9,3,3,0,0,2,0,0,0,0,DUR,0,4,0,7,0,0.0,11.5,33.3,33.3,66.7,0.0,0.0,0.571
2024,496.0,Leones de Yucatan,827111,Jafet Ojeda,X,X,6,4.0,0.0,0.0,0,1.0,1.0,0.0,0.0,1.0,20,3.333,16.7,33.3,0.0,0.5,0.2,0.0,0.0,0,10,4,3,0,0,0,0,0,2,1,YUC,0,2,1,5,3,,20.0,40.0,0.0,33.3,66.7,0.0,0.166
2024,496.0,Leones de Yucatan,541608,Ramón Cabrera,2,C,11,7.0,2.0,0.0,0,0.429,1.0,0.0,0.0,1.0,47,4.273,9.1,18.2,0.091,0.5,0.3,0.0,0.0,2,22,4,8,0,1,1,0,0,2,2,YUC,1,2,1,10,4,50.0,8.5,18.2,25.0,37.5,37.5,0.0,0.091
2024,496.0,Leones de Yucatan,500874,José A. Martínez,7,LF,47,20.0,17.0,0.0,1,0.382,4.0,1.0,2.0,7.0,191,4.064,10.6,12.8,0.021,0.833,0.15,0.0,0.0,7,78,15,35,3,0,11,2,0,8,4,YUC,1,6,5,40,14,11.1,7.9,19.2,25.7,42.9,22.9,8.6,0.022000000000000006
2024,496.0,Leones de Yucatan,660436,Yadir Drake,9,RF,289,139.0,124.0,5.0,2,0.303,30.0,2.0,13.0,59.0,982,3.398,6.9,9.3,0.048,0.741,0.223,4.0,0.0,39,503,87,240,24,11,85,26,0,33,22,YUC,14,27,20,260,81,21.5,8.9,17.3,27.1,44.6,18.3,10.0,0.023999999999999994
2024,496.0,Leones de Yucatan,650995,Norberto Obeso,7,LF,257,87.0,91.0,1.0,0,0.366,16.0,2.0,6.0,36.0,1084,4.218,16.3,13.6,0.008,1.2,0.099,0.0,0.0,25,466,73,178,2,9,76,15,0,27,24,YUC,2,35,42,212,66,5.0,6.7,15.7,22.5,56.2,20.2,1.1,-0.026999999999999996
2024,496.0,Leones de Yucatan,600301,Taylor Motter,5,3B,165,86.0,80.0,0.0,1,0.343,18.0,0.0,6.0,38.0,655,3.97,7.3,24.2,0.067,0.3,0.263,0.0,0.0,23,277,66,113,14,7,23,17,0,21,8,YUC,11,40,12,152,46,27.5,10.1,23.8,35.4,27.4,24.8,12.4,0.16899999999999998
2024,496.0,Leones de Yucatan,606299,José Peraza,4,2B,343,127.0,151.0,1.0,4,0.309,16.0,3.0,9.0,67.0,1187,3.461,5.8,7.9,0.02,0.741,0.102,5.0,0.0,53,579,70,293,32,18,95,24,0,40,31,YUC,7,27,20,315,95,9.1,5.9,12.1,26.3,43.0,19.8,10.9,0.020999999999999998
2024,496.0,Leones de Yucatan,514913,Rubén Tejada,6,SS,279,96.0,88.0,0.0,1,0.349,18.0,5.0,7.0,34.0,1064,3.814,13.6,15.4,0.014,0.884,0.111,2.0,0.0,45,445,77,193,10,9,59,22,0,33,15,YUC,4,43,38,235,70,6.0,7.2,17.3,34.7,38.3,21.8,5.2,0.017999999999999988
2024,496.0,Leones de Yucatan,678465,Tomo Otosaka,8,CF,290,83.0,87.0,6.0,1,0.361,13.0,0.0,5.0,43.0,1149,3.962,15.9,15.2,0.0,1.045,0.055,5.0,0.0,26,459,80,200,6,4,94,7,0,23,40,YUC,0,44,46,237,70,0.0,7.0,17.4,16.5,67.0,13.5,3.0,-0.007000000000000006
2024,496.0,Leones de Yucatan,543021,Art Charles,3,1B,335,187.0,121.0,0.0,4,0.32,47.0,3.0,6.0,49.0,1450,4.328,22.7,28.4,0.099,0.8,0.448,0.0,0.0,29,567,219,161,14,5,39,37,0,25,12,YUC,33,95,76,252,74,50.0,15.1,38.6,41.0,31.7,18.6,8.7,0.05699999999999997
2024,496.0,Leones de Yucatan,672906,Lazaro Alonso,3,1B,49,23.0,21.0,0.0,1,0.391,5.0,2.0,0.0,7.0,186,3.796,10.2,32.7,0.061,0.313,0.268,0.0,0.0,5,85,28,26,1,1,7,4,0,4,4,YUC,3,16,5,41,12,33.3,15.1,32.9,34.6,42.3,19.2,3.8,0.22500000000000003
2024,496.0,Leones de Yucatan,550492,Luis Juarez,10,DH,251,110.0,111.0,0.0,2,0.31,26.0,2.0,4.0,36.0,914,3.641,9.2,16.7,0.04,0.548,0.205,2.0,1.0,37,450,97,184,17,12,54,24,0,22,18,YUC,10,42,23,224,64,16.4,10.6,21.6,33.2,39.1,18.5,9.2,0.07500000000000001
2024,496.0,Leones de Yucatan,593590,Webster Rivas,2,C,250,97.0,91.0,0.0,1,0.34,21.0,1.0,6.0,44.0,996,3.984,10.8,21.2,0.028,0.509,0.158,4.0,0.0,40,465,108,169,14,13,40,20,0,27,15,YUC,7,53,27,221,62,11.7,10.8,23.2,35.5,32.5,23.7,8.3,0.104
2024,496.0,Leones de Yucatan,803376,Angel Camacho,X,X,58,21.0,28.0,0.0,1,0.318,5.0,1.0,0.0,7.0,225,3.879,5.2,17.2,0.0,0.3,0.132,0.0,0.0,9,102,21,44,2,3,16,4,0,5,5,YUC,0,10,3,53,14,0.0,9.3,20.6,29.5,47.7,18.2,4.5,0.12
2024,496.0,Leones de Yucatan,672953,Gilberto Vizcarra,2,C,38,8.0,13.0,0.0,1,0.269,1.0,2.0,0.0,5.0,161,4.237,15.8,10.5,0.0,1.5,0.034,0.0,0.0,4,77,13,26,6,0,9,1,0,3,3,YUC,0,4,6,29,7,0.0,8.1,16.9,19.2,46.2,11.5,23.1,-0.053000000000000005
2024,496.0,Leones de Yucatan,671246,Fabricio Macias,8,CF,191,57.0,85.0,2.0,2,0.296,10.0,2.0,7.0,29.0,700,3.665,5.2,20.9,0.01,0.25,0.086,5.0,0.0,23,338,85,139,5,5,64,12,0,16,14,YUC,2,40,10,175,42,5.7,12.1,25.1,25.2,56.1,15.1,3.6,0.157
2024,496.0,Leones de Yucatan,658069,Joshua Fuentes,5,3B,264,71.0,130.0,1.0,2,0.261,12.0,4.0,7.0,51.0,943,3.572,4.5,22.7,0.011,0.2,0.082,5.0,0.0,48,516,136,188,20,11,58,14,0,21,16,YUC,3,60,12,245,51,4.8,14.4,26.4,33.0,39.4,17.0,10.6,0.182
2024,496.0,Leones de Yucatan,516679,Sebastian Valle,2,C,40,15.0,24.0,0.0,0,0.25,4.0,0.0,1.0,3.0,159,3.975,7.5,37.5,0.05,0.2,0.216,1.0,0.0,4,76,29,22,5,1,5,2,0,2,3,YUC,2,15,3,37,7,33.3,18.2,38.2,27.3,36.4,13.6,22.7,0.3
2024,496.0,Leones de Yucatan,503429,Walter Ibarra,4,2B,34,7.0,19.0,1.0,0,0.25,1.0,0.0,1.0,6.0,113,3.324,2.9,23.5,0.0,0.125,0.031,0.0,0.0,7,63,17,25,0,2,10,0,0,4,2,YUC,0,8,1,32,6,0.0,15.0,27.0,28.0,48.0,24.0,0.0,0.206
2024,496.0,Leones de Yucatan,666452,Eduardo Diaz,9,RF,37,18.0,22.0,0.0,0,0.1,4.0,0.0,0.0,6.0,155,4.189,2.7,32.4,0.108,0.083,0.333,0.0,0.0,8,82,30,24,9,0,1,5,0,0,1,YUC,4,12,1,36,6,30.8,19.4,36.6,54.2,8.3,0.0,37.5,0.297
2024,496.0,Leones de Yucatan,665883,Yeison Coca,X,X,96,19.0,47.0,4.0,0,0.197,3.0,0.0,2.0,14.0,307,3.198,2.1,29.2,0.01,0.071,0.067,2.0,0.0,3,155,45,66,4,6,40,2,0,2,9,YUC,1,28,2,90,13,20.0,14.7,29.0,7.6,74.2,12.1,6.1,0.27099999999999996
2024,496.0,Leones de Yucatan,499926,Alex Liddi,3,1B,23,2.0,11.0,0.0,0,0.111,1.0,0.0,0.0,3.0,100,4.348,21.7,39.1,0.0,0.556,0.056,1.0,0.0,1,45,22,9,3,1,3,0,0,0,1,YUC,0,9,5,18,1,0.0,22.0,48.9,11.1,44.4,11.1,33.3,0.17400000000000002
2024,502.0,Saraperos de Saltillo,685694,Keven Lamas,6,SS,155,79.0,58.0,0.0,1,0.402,16.0,6.0,5.0,36.0,619,3.994,5.2,12.3,0.032,0.421,0.193,1.0,0.0,17,281,77,122,9,7,37,6,1,27,18,SLT,5,19,8,140,52,21.7,12.4,27.4,18.9,45.1,27.9,8.2,0.07100000000000001
2024,502.0,Saraperos de Saltillo,593772,Yeison Asencio,7,LF,74,33.0,32.0,0.0,0,0.393,6.0,0.0,2.0,15.0,228,3.081,4.1,12.2,0.014,0.333,0.113,1.0,0.0,10,131,33,62,4,3,20,3,0,9,13,SLT,1,9,3,71,25,7.7,14.5,25.2,21.0,53.2,19.4,6.5,0.08099999999999999
2024,502.0,Saraperos de Saltillo,518542,Juan Centeno,2,C,147,53.0,48.0,2.0,2,0.418,9.0,4.0,5.0,21.0,576,3.918,11.6,16.3,0.007,0.708,0.091,2.0,0.0,17,255,62,101,6,5,31,9,0,22,11,SLT,1,24,17,121,42,3.8,10.8,24.3,25.7,41.6,26.7,5.9,0.047
2024,502.0,Saraperos de Saltillo,656352,Braxton Davidson,X,X,3,1.0,3.0,0.0,0,1.0,0.0,0.0,0.0,0.0,16,5.333,0.0,66.7,0.0,,0.0,0.0,0.0,0,7,3,1,0,0,0,0,0,1,0,SLT,0,2,0,3,1,,18.8,42.9,0.0,0.0,100.0,0.0,0.667
2024,502.0,Saraperos de Saltillo,585133,Arturo Rodriguez,2,C,61,26.0,14.0,3.0,3,0.372,7.0,0.0,0.0,12.0,215,3.525,6.6,16.4,0.016,0.4,0.176,0.0,0.0,14,108,30,47,4,3,9,5,0,6,6,SLT,1,10,4,51,17,5.3,14.0,27.8,40.4,31.9,19.1,8.5,0.098
2024,502.0,Saraperos de Saltillo,679589,Fernando Villegas,9,RF,368,159.0,148.0,1.0,5,0.358,29.0,10.0,10.0,56.0,1410,3.832,9.5,14.4,0.033,0.66,0.174,7.0,0.0,47,702,200,270,17,16,86,23,1,46,34,SLT,12,53,35,317,104,17.1,14.2,28.5,25.9,44.4,23.0,6.7,0.04899999999999999
2024,502.0,Saraperos de Saltillo,625329,Henry Urrutia,3,1B,167,68.0,63.0,0.0,0,0.385,13.0,2.0,2.0,18.0,630,3.772,10.8,16.2,0.018,0.667,0.136,0.0,0.0,23,322,85,120,3,13,33,6,0,30,12,SLT,3,27,18,147,48,10.3,13.5,26.4,24.2,37.5,35.8,2.5,0.054000000000000006
2024,502.0,Saraperos de Saltillo,606143,Alejandro Mejia,3,1B,150,73.0,68.0,0.0,1,0.376,13.0,1.0,4.0,31.0,531,3.54,8.0,24.0,0.053,0.333,0.221,1.0,0.0,14,285,111,101,8,3,33,9,1,18,15,SLT,8,36,12,136,43,34.8,20.9,38.9,22.8,47.5,20.8,8.9,0.15999999999999998
2024,502.0,Saraperos de Saltillo,661311,Brandon Villarreal,7,LF,185,58.0,48.0,5.0,1,0.365,8.0,10.0,1.0,21.0,619,3.346,4.9,13.0,0.0,0.375,0.05,2.0,0.0,15,299,71,142,9,7,61,3,0,21,26,SLT,0,24,9,160,50,0.0,11.5,23.7,12.7,61.3,19.7,6.3,0.081
2024,502.0,Saraperos de Saltillo,591572,Jose Aguilar,8,CF,105,32.0,45.0,2.0,1,0.338,3.0,5.0,4.0,17.0,451,4.295,14.3,12.4,0.019,1.154,0.085,3.0,0.0,9,194,53,72,4,6,28,6,0,9,10,SLT,2,13,15,82,25,13.3,11.8,27.3,20.8,52.8,20.8,5.6,-0.01899999999999999
2024,502.0,Saraperos de Saltillo,606213,Yermín Mercedes,10,DH,317,133.0,124.0,0.0,1,0.336,25.0,6.0,8.0,47.0,1223,3.858,8.5,16.7,0.035,0.509,0.17,3.0,1.0,60,652,199,231,17,7,62,21,0,36,28,SLT,11,53,27,283,85,13.6,16.3,30.5,35.1,39.0,18.6,7.4,0.082
2024,502.0,Saraperos de Saltillo,542455,Oswaldo Arcia,9,RF,13,7.0,7.0,0.0,0,0.333,2.0,0.0,0.0,1.0,55,4.231,23.1,23.1,0.077,1.0,0.4,0.0,0.0,0,27,12,7,0,2,2,1,0,0,2,SLT,1,3,3,10,3,100.0,21.8,44.4,14.3,57.1,28.6,0.0,0.0
2024,502.0,Saraperos de Saltillo,516679,Sebastian Valle,2,C,94,49.0,36.0,4.0,0,0.37,11.0,2.0,4.0,18.0,343,3.649,5.3,31.9,0.074,0.167,0.301,0.0,1.0,10,191,76,57,4,1,18,9,0,8,7,SLT,7,30,5,83,24,36.8,22.2,39.8,33.3,43.9,15.8,7.0,0.266
2024,502.0,Saraperos de Saltillo,668992,Missael Rivera,4,2B,380,129.0,134.0,7.0,3,0.316,26.0,11.0,5.0,74.0,1405,3.697,8.2,11.1,0.011,0.738,0.107,7.0,0.0,58,632,135,296,26,22,96,14,1,47,32,SLT,4,42,31,328,94,5.6,9.6,21.4,24.3,43.2,23.3,9.1,0.028999999999999998
2024,502.0,Saraperos de Saltillo,641561,Johneshwy Fargas,8,CF,299,115.0,114.0,5.0,1,0.333,26.0,7.0,5.0,44.0,1062,3.552,4.3,17.7,0.017,0.245,0.139,2.0,0.0,36,577,155,226,25,14,74,12,0,37,28,SLT,5,53,13,273,77,10.4,14.6,26.9,21.2,45.1,22.6,11.1,0.134
2024,502.0,Saraperos de Saltillo,622270,Alex D. Mejia,5,3B,268,91.0,96.0,5.0,3,0.322,15.0,1.0,4.0,35.0,903,3.369,4.9,15.3,0.011,0.317,0.089,4.0,0.0,37,503,119,213,13,10,84,10,0,30,29,SLT,3,41,13,246,69,6.4,13.2,23.7,22.1,53.1,18.8,6.1,0.104
2024,502.0,Saraperos de Saltillo,616569,Diego Madero,5,3B,85,25.0,44.0,1.0,1,0.31,3.0,0.0,0.0,16.0,300,3.529,3.5,11.8,0.0,0.3,0.037,3.0,0.0,14,157,34,72,12,3,21,1,0,13,8,SLT,0,10,3,80,22,0.0,11.3,21.7,20.8,40.3,22.2,16.7,0.08299999999999999
2024,502.0,Saraperos de Saltillo,501731,Rainel Rosario,7,LF,176,59.0,78.0,0.0,1,0.306,10.0,1.0,6.0,32.0,669,3.801,9.7,18.8,0.023,0.515,0.115,0.0,0.0,31,337,99,125,7,7,39,8,0,19,14,SLT,4,33,17,157,41,10.3,14.8,29.4,31.2,42.4,20.8,5.6,0.091
2024,502.0,Saraperos de Saltillo,553902,Willians Astudillo,3,1B,113,32.0,56.0,1.0,1,0.263,6.0,3.0,2.0,27.0,310,2.743,4.4,4.4,0.0,1.0,0.058,2.0,0.0,14,174,30,100,15,5,40,5,0,9,12,SLT,0,5,5,103,26,0.0,9.7,17.2,19.0,52.0,14.0,15.0,0.0
2024,502.0,Saraperos de Saltillo,811419,Luis Carlos Martinez,6,SS,9,2.0,3.0,0.0,0,0.4,0.0,1.0,0.0,1.0,36,4.0,0.0,33.3,0.0,,0.0,0.0,0.0,2,16,5,5,0,0,1,0,0,0,2,SLT,0,3,0,8,2,0.0,13.9,31.2,40.0,60.0,0.0,0.0,0.333
2024,502.0,Saraperos de Saltillo,641521,Edwin Díaz,6,SS,236,82.0,89.0,1.0,6,0.313,19.0,4.0,6.0,33.0,906,3.839,11.0,27.1,0.03,0.406,0.166,2.0,0.0,37,444,156,142,12,9,35,12,0,28,9,SLT,7,64,26,199,49,14.3,17.2,35.1,34.5,31.0,26.1,8.5,0.16100000000000003
2024,502.0,Saraperos de Saltillo,593528,Jorge Bonifacio,7,LF,55,22.0,21.0,0.0,1,0.29,7.0,1.0,0.0,7.0,208,3.782,9.1,29.1,0.036,0.313,0.229,1.0,0.0,11,121,41,33,1,3,7,4,0,4,3,SLT,2,16,5,48,11,13.3,19.7,33.9,45.5,30.3,21.2,3.0,0.19999999999999998
2024,502.0,Saraperos de Saltillo,578570,Juniel Querecuto,6,SS,37,9.0,19.0,3.0,0,0.25,3.0,1.0,1.0,5.0,123,3.324,2.7,21.6,0.0,0.125,0.094,0.0,1.0,7,62,17,27,2,4,8,0,0,3,3,SLT,0,8,1,32,6,0.0,13.8,27.4,25.9,40.7,25.9,7.4,0.189
2024,502.0,Saraperos de Saltillo,572241,David Washington,7,LF,12,2.0,8.0,0.0,0,0.5,0.0,0.0,0.0,1.0,45,3.75,8.3,58.3,0.0,0.143,0.0,0.0,0.0,0,28,16,4,0,0,2,0,0,2,0,SLT,0,7,1,11,2,,35.6,57.1,0.0,50.0,50.0,0.0,0.49999999999999994
2024,502.0,Saraperos de Saltillo,811620,Jorge Morales,2,C,7,1.0,3.0,0.0,0,0.25,0.0,1.0,0.0,0.0,25,3.571,0.0,28.6,0.0,,0.0,0.0,0.0,1,16,5,4,2,0,0,0,0,0,1,SLT,0,2,0,6,1,0.0,20.0,31.2,25.0,25.0,0.0,50.0,0.286
2024,502.0,Saraperos de Saltillo,682204,Logan Brown,2,C,67,13.0,31.0,1.0,0,0.222,3.0,0.0,0.0,9.0,219,3.269,7.5,23.9,0.0,0.313,0.049,0.0,0.0,9,135,42,46,2,5,20,1,0,3,6,SLT,0,16,5,61,10,0.0,19.2,31.1,21.7,56.5,17.4,4.3,0.16399999999999998
2024,502.0,Saraperos de Saltillo,656782,Max Murphy,9,RF,23,4.0,18.0,0.0,0,0.2,1.0,0.0,2.0,7.0,98,4.261,13.0,21.7,0.0,0.6,0.05,1.0,0.0,4,49,19,15,0,0,8,0,0,2,1,SLT,0,5,3,20,3,0.0,19.4,38.8,26.7,60.0,13.3,0.0,0.087
2024,502.0,Saraperos de Saltillo,806623,Kevin Armenta,4,2B,1,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6,6.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,4,1,1,0,0,1,0,0,0,0,SLT,0,0,0,1,0,,16.7,25.0,0.0,100.0,0.0,0.0,0.0
2024,502.0,Saraperos de Saltillo,806157,Christian Morales,X,X,0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,SLT,0,0,0,0,0,,,,,,,,
2024,,,471906,Reynaldo Rodriguez,,1B,365,,,,4,0.264,,,,,1369,,8.2,18.1,0.049315068493150684,0.45454545454545453,,,,57,721,169,268,47,17,63,31,1,27,25,2 Teams,18,66,30,330,84,20.5,12.3,23.4,32.8,32.8,16.4,17.9,
2024,,,474892,Chris Carter,,DH,303,,,,3,0.362,,,,,1300,,18.8,33.3,0.056105610561056105,0.5643564356435643,,,,38,563,220,144,11,6,26,22,1,23,17,2 Teams,17,101,57,242,63,28.3,16.9,39.1,41.7,29.9,20.1,8.3,
2024,,,499926,Alex Liddi,,"1B,3B",219,,,,1,0.286,,,,,931,,14.6,33.8,0.0273972602739726,0.43243243243243246,,,,20,393,148,111,9,6,40,11,0,17,8,2 Teams,6,74,32,184,36,19.4,15.9,37.7,27.9,43.2,20.7,8.1,
2024,,,500208,Yangervis Solarte,,1B,96,,,,2,0.216,,,,,354,,10.4,10.4,0.020833333333333332,1.0,,,,10,168,23,76,13,6,29,2,0,6,10,2 Teams,2,10,10,84,18,16.7,6.5,13.7,15.8,51.3,15.8,17.1,
2024,,,500869,Emmanuel Avila,,3B,274,,,,1,0.324,,,,,939,,5.5,13.1,0.021897810218978103,0.4166666666666667,,,,32,511,82,219,21,10,82,17,1,33,23,2 Teams,6,36,15,251,74,12.2,8.7,16.0,22.4,47.9,19.6,10.0,
2024,,,501731,Rainel Rosario,,LF,331,,,,3,0.316,,,,,1291,,12.4,14.8,0.03323262839879154,0.8367346938775511,,,,53,595,151,236,15,10,76,19,0,36,27,2 Teams,11,49,41,282,82,15.3,11.7,25.4,30.5,43.6,19.5,6.4,
2024,,,514719,Henry Alejandro Rodriguez,,DH,274,,,,0,0.313,,,,,1082,,11.7,15.3,0.01824817518248175,0.7619047619047619,,,,44,531,109,200,12,3,75,22,0,28,16,2 Teams,5,42,32,242,66,7.6,10.1,20.5,33.0,45.5,15.5,6.0,
2024,,,516679,Sebastian Valle,,C,134,,,,0,0.333,,,,,502,,6.0,33.6,0.06716417910447761,0.17777777777777778,,,,14,267,105,79,9,2,23,11,0,10,10,2 Teams,9,45,8,120,31,36.0,20.9,39.3,31.6,41.8,15.2,11.4,
2024,,,524648,Alejandro Gonzalez,,"LF,CF",70,,,,0,0.4,,,,,282,,10.0,28.6,0.0,0.35,,,,7,135,44,40,5,2,10,4,0,4,8,2 Teams,0,20,7,60,16,0.0,15.6,32.6,27.5,45.0,15.0,12.5,
2024,,,527043,Jefry Marte,,DH,99,,,,0,0.172,,,,,425,,16.2,16.2,0.06060606060606061,1.0,,,,13,151,29,64,8,3,24,6,0,8,2,2 Teams,6,16,16,80,16,31.6,6.8,19.2,29.7,40.6,17.2,12.5,
2024,,,542328,Hans Wilson,,C,11,,,,0,0.286,,,,,36,,9.1,27.3,0.0,0.3333333333333333,,,,2,20,6,7,1,0,2,0,0,1,1,2 Teams,0,3,1,10,2,0.0,16.7,30.0,28.6,42.9,14.3,14.3,
2024,,,542455,Oswaldo Arcia,,"DH,RF",332,,,,5,0.332,,,,,1459,,15.7,20.8,0.04216867469879518,0.7536231884057971,,,,47,614,194,201,22,14,42,36,0,20,20,2 Teams,14,69,52,265,76,16.9,13.3,31.6,41.3,30.8,16.9,10.9,
2024,,,542513,Tomás Telis,,C,231,,,,2,0.358,,,,,786,,9.1,12.6,0.004329004329004329,0.7241379310344828,,,,19,364,69,178,6,10,80,13,0,22,28,2 Teams,1,29,21,201,63,3.1,8.8,19.0,18.0,60.7,18.0,3.4,
2024,,,546318,Odúbel Herrera,,"RF,CF",223,,,,0,0.301,,,,,864,,9.9,16.6,0.02242152466367713,0.5945945945945946,,,,21,418,113,162,15,9,65,11,0,17,24,2 Teams,5,37,22,198,52,15.6,13.1,27.0,19.8,54.9,16.0,9.3,
2024,,,553902,Willians Astudillo,,"1B,3B",277,,,,2,0.289,,,,,786,,4.0,2.5,0.010830324909747292,1.5714285714285714,,,,35,421,57,246,37,13,89,13,1,33,25,2 Teams,3,7,11,247,72,6.2,7.3,13.5,19.5,46.3,18.7,15.4,
2024,,,554238,Carlos Franco,,"1B,3B",308,,,,3,0.317,,,,,1241,,16.9,20.8,0.03896103896103896,0.8125,,,,48,542,148,192,5,5,65,27,1,16,25,2 Teams,12,64,52,253,69,16.0,11.9,27.3,39.1,46.9,10.9,3.1,
2024,,,570489,Arismendy Alcántara,,"SS,CF",105,,,,0,0.31,,,,,454,,9.5,31.4,0.0380952380952381,0.30303030303030304,,,,18,220,62,62,1,2,19,7,0,7,8,2 Teams,4,33,10,95,22,16.0,13.7,28.2,40.3,43.5,14.5,1.6,
2024,,,571685,Anthony García,,RF,300,,,,3,0.346,,,,,1229,,11.3,19.7,0.05,0.576271186440678,,,,48,569,154,201,12,6,56,29,0,31,19,2 Teams,15,59,34,256,79,19.5,12.5,27.1,38.3,37.3,18.4,6.0,
2024,,,571740,Billy Hamilton,,CF,258,,,,0,0.347,,,,,959,,8.9,23.3,0.0,0.38333333333333336,,,,24,465,126,174,22,15,54,10,0,22,27,2 Teams,0,60,23,230,59,0.0,13.1,27.1,19.5,46.6,21.3,12.6,
2024,,,572241,David Washington,,LF,16,,,,0,0.5,,,,,63,,6.2,68.8,0.0,0.09090909090909091,,,,0,37,23,4,0,0,2,0,0,2,0,2 Teams,0,11,1,15,2,,36.5,62.2,0.0,50.0,50.0,0.0,
2024,,,572868,Anthony Giansanti,,"LF,CF",257,,,,0,0.317,,,,,1023,,13.2,18.7,0.042801556420233464,0.7083333333333334,,,,35,436,123,172,19,7,49,24,0,19,19,2 Teams,11,48,34,220,62,18.6,12.0,28.2,34.3,39.5,15.1,11.0,
2024,,,578570,Juniel Querecuto,,SS,220,,,,2,0.318,,,,,803,,5.5,20.9,0.02727272727272727,0.2608695652173913,,,,40,423,114,159,6,9,51,16,1,16,20,2 Teams,6,46,12,198,53,10.7,14.2,27.0,35.2,44.7,15.7,4.4,
2024,,,590271,Sebastián Elizalde,,"LF,RF",374,,,,4,0.332,,,,,1415,,10.4,9.6,0.0213903743315508,1.0833333333333333,,,,58,607,97,298,35,10,91,25,0,50,29,2 Teams,8,36,39,329,104,9.6,6.9,16.0,27.9,40.3,20.1,11.7,
2024,,,591572,Jose Aguilar,,CF,204,,,,2,0.286,,,,,846,,11.8,15.7,0.014705882352941176,0.75,,,,21,366,83,141,12,8,59,11,0,17,13,2 Teams,3,32,24,166,41,9.4,9.8,22.7,22.7,51.1,17.7,8.5,
2024,,,593528,Jorge Bonifacio,,"RF,LF",198,,,,4,0.234,,,,,810,,12.1,25.8,0.04040404040404041,0.47058823529411764,,,,41,420,121,119,15,5,24,13,1,12,8,2 Teams,8,51,24,166,34,14.8,14.9,28.8,45.4,26.9,14.3,13.4,
2024,,,594020,Ricardo Valenzuela,,C,179,,,,0,0.294,,,,,664,,7.3,15.1,0.01675977653631285,0.48148148148148145,,,,28,290,46,135,12,3,52,10,1,18,11,2 Teams,3,27,13,156,40,7.9,6.9,15.9,28.1,46.7,15.6,9.6,
2024,,,594021,Alberth Martinez,,RF,334,,,,3,0.32,,,,,1360,,9.3,20.7,0.020958083832335328,0.4492753623188406,,,,48,599,153,229,20,8,75,12,1,33,32,2 Teams,7,69,31,295,78,11.7,11.2,25.5,26.2,46.7,17.9,9.2,
2024,,,596143,Luis Sardinas,,"SS,3B",355,,,,5,0.291,,,,,1307,,6.5,13.5,0.03943661971830986,0.4791666666666667,,,,60,637,109,278,19,10,100,34,0,27,28,2 Teams,14,48,23,315,89,14.9,8.3,17.1,33.8,46.0,13.3,6.8,
2024,,,602074,Yonathan Daza,,"RF,CF",380,,,,5,0.359,,,,,1285,,3.7,13.7,0.010526315789473684,0.2692307692307692,,,,55,715,134,310,7,17,119,21,0,35,56,2 Teams,4,52,14,352,112,5.3,10.4,18.7,24.5,56.5,16.8,2.3,
